meetingDate,meetingId,trackName,raceTime,raceDate,raceId,raceTitle,raceNumber,raceType,raceHandicap,raceClass,raceDistance,racePrizes,raceGoing,raceForecast,raceTricast,trapNumber,trapHandicap,dogId,dogName,dogSire,dogDam,dogBorn,dogColour,dogSex,dogSeason,trainerName,ownerName,SP,resultPosition,resultMarketPos,resultMarketCnt,resultPriceNumerator,resultPriceDenominator,resultBtnDistance,resultSectionalTime,resultComment,resultRunTime,resultDogWeight,resultAdjustedTime
17/05/2024,410851,Sheffield,19:56:00,17/05/2024,1038461,https://sheffieldretiredgreyhounds.uk/,8,Flat,False,D4,280.0,1st £90 | Others £50 Race Total £340,5,(3-2) £4.76,(3-2-5) £15.93,2,,613438,Effernogue Sky,Pestana,Ballymac Helena,Jan-2021,dkbdw,b,Suppressed,L A Taylorson,Mrs L A Taylorson,7/4,2,2,1,7,4,2 1/2,,"SAw,RanOn",16.65,28.4,16.70
17/05/2024,410851,Sheffield,19:56:00,17/05/2024,1038461,https://sheffieldretiredgreyhounds.uk/,8,Flat,False,D4,280.0,1st £90 | Others £50 Race Total £340,5,(3-2) £4.76,(3-2-5) £15.93,5,,599647,Deedar Juju,Laughil Blake,Droopys Scion,Jun-2020,bk,b,Suppressed,T Bedford,Mr T Bedford,8/1,3,5,1,8,1,1/2,,ClearRun,16.68,27.4,16.73
17/05/2024,410851,Sheffield,19:56:00,17/05/2024,1038461,https://sheffieldretiredgreyhounds.uk/,8,Flat,False,D4,280.0,1st £90 | Others £50 Race Total £340,5,(3-2) £4.76,(3-2-5) £15.93,1,,638507,Thorntree Badger,Pestana,Ballyboss Con,Jul-2022,bk,b,,B Draper,Mr K Bradley,5/1,4,3,2,5,1,1 1/4,,ClearRun,16.77,23.8,16.82
17/05/2024,410851,Sheffield,19:56:00,17/05/2024,1038461,https://sheffieldretiredgreyhounds.uk/,8,Flat,False,D4,280.0,1st £90 | Others £50 Race Total £340,5,(3-2) £4.76,(3-2-5) £15.93,4,,585716,Drumcrow Harley,Crash,Drumcrow Jessie,Mar-2020,wbk,b,24.Fb.24,J Andrews,Coralboy Racing Syndicate,12/1,5,6,1,12,1,1/2,,FcdTCk 1/2,16.81,29.8,16.86
17/05/2024,410851,Sheffield,19:56:00,17/05/2024,1038461,https://sheffieldretiredgreyhounds.uk/,8,Flat,False,D4,280.0,1st £90 | Others £50 Race Total £340,5,(3-2) £4.76,(3-2-5) £15.93,6,,637174,Marys Dreaming,Pestana,Bobsleigh Jet,Apr-2022,bd,b,Unknown,T Bedford,Mr H Lockwood,5/1,6,3,2,5,1,3/4,,ClearRun,16.88,27.2,16.93
17/05/2024,410851,Sheffield,20:14:00,17/05/2024,1038462,www.attheraces.com,9,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £420,10,(5-1) £28.51,(5-1-3) £60.68,5,,624186,Old Fort Jukebox,Droopys Sydney,Swift Zana,Jul-2021,bd,d,,E T Parker,Mrs E T Parker,5/1,1,4,1,5,1,,04.20,"WideStt,QAw,ALed",29.21,30.4,29.31
17/05/2024,410851,Sheffield,20:14:00,17/05/2024,1038462,www.attheraces.com,9,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £420,10,(5-1) £28.51,(5-1-3) £60.68,1,,629679,Trickytinkerbell,Vans Escalade,Date Due,Sep-2021,bk,b,Suppressed,R Holt,Mr R Holt,3/1,2,2,2,3,1,1 3/4,04.35,HandyFrom3,29.36,29.9,29.46
17/05/2024,410851,Sheffield,20:14:00,17/05/2024,1038462,www.attheraces.com,9,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £420,10,(5-1) £28.51,(5-1-3) £60.68,3,,640612,Easy Creed,Burgess Bucks,Ballymac Saga,Sep-2022,bk,d,,B Draper,"Mr P Armstrong,mr G Penrose",15/8F,3,1,1,15,8,1 1/2,04.26,"EP,FcdTCk 1/4,BmpNrLine",29.47,34.8,29.57
17/05/2024,410851,Sheffield,20:14:00,17/05/2024,1038462,www.attheraces.com,9,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £420,10,(5-1) £28.51,(5-1-3) £60.68,4,,623091,Out The Traps,Droopys Jet,Stocks The Diva,Aug-2021,bk,b,01.Oc.23,J Andrews,Miss J Andrews,6/1,4,5,1,6,1,HD,04.35,"CkW1,FcdCkRnIn,BmpNrLine",29.49,27.2,29.59
17/05/2024,410851,Sheffield,20:14:00,17/05/2024,1038462,www.attheraces.com,9,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £420,10,(5-1) £28.51,(5-1-3) £60.68,2,,632536,Distant Flow,Broadstrand Bono,Distant Lucy,Feb-2022,be,b,01.Ja.24,B Draper,Mr P D Band,3/1,5,2,2,3,1,1,04.41,SAw,29.58,31.1,29.68
17/05/2024,410851,Sheffield,20:14:00,17/05/2024,1038462,www.attheraces.com,9,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £420,10,(5-1) £28.51,(5-1-3) £60.68,6,,622253,Devilsbit Honey,Droopys Biker,Mustang Swift,May-2021,bk,b,15.Jy.24,J D Davy,The Jolly Boys Outing,7/1,6,6,1,7,1,3,04.30,ClearRun,29.81,29.5,29.91
17/05/2024,410851,Sheffield,20:32:00,17/05/2024,1038463,Time Greyhound Nutrition,10,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £365,10,(1-3) £4.97,(1-3-6) £0.00,5,,,,,,,,,,,,,,,,,,,,,,,
17/05/2024,410851,Sheffield,20:32:00,17/05/2024,1038463,Time Greyhound Nutrition,10,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £365,10,(1-3) £4.97,(1-3-6) £0.00,1,,631536,Skywalker Amanda,Ballymac Best,Blackstone May,Feb-2022,bk,b,17.Jy.24,B Draper,Mr R Patterson,4/5F,1,1,1,4,5,,04.34,SnLed,29.19,28.6,29.29
17/05/2024,410851,Sheffield,20:32:00,17/05/2024,1038463,Time Greyhound Nutrition,10,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £365,10,(1-3) £4.97,(1-3-6) £0.00,3,,609384,Distant Brian,Droopys Sydney,Distant Lucy,Oct-2020,bk,d,,B Draper,Mr P D Band,7/2,2,3,1,7,2,1 3/4,04.36,BmpStart,29.34,37.1,29.44
17/05/2024,410851,Sheffield,20:32:00,17/05/2024,1038463,Time Greyhound Nutrition,10,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £365,10,(1-3) £4.97,(1-3-6) £0.00,6,,632395,Distant Headline,Droopys Sydney,Attention Seeker,Mar-2022,bk,d,,B Draper,Mr P D Band,7/1,3,4,1,7,1,1,04.38,ClearRun,29.42,38.5,29.52
17/05/2024,410851,Sheffield,20:32:00,17/05/2024,1038463,Time Greyhound Nutrition,10,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £365,10,(1-3) £4.97,(1-3-6) £0.00,4,,625215,Newinn Luna,Droopys Sydney,Newinn Mimi,Oct-2021,bk,b,18.My.24,G A Rees,Mr A Mccarthy,8/1,4,5,1,8,1,3/4,04.46,StumbledStart,29.48,26.1,29.58
17/05/2024,410851,Sheffield,20:32:00,17/05/2024,1038463,Time Greyhound Nutrition,10,Flat,False,A2,500.0,1st £145 | Others £55 Race Total £365,10,(1-3) £4.97,(1-3-6) £0.00,2,,630549,Lightfoot Brody,Grangeview Ten,Russanda Rhona,Nov-2021,bk,d,,J D Davy,Six Lamb Chops,10/3,5,2,1,10,3,1/2,04.52,Mid&BmpStart,29.52,33.6,29.62
17/05/2024,410851,Sheffield,20:51:00,17/05/2024,1038464,Watch Premier Greyhound Racing @ Greyhounds.attheraces.com,11,Flat,False,A7,500.0,1st £105 | Others £50 Race Total £355,10,(6-2) £7.20,(6-2-5) £28.15,6,,638516,Unique Flight,Broadstrand Bono,Geelo Demi,Sep-2022,bk,b,Unknown,J D Davy,Mr T Ward,6/4F,1,1,1,6,4,,04.39,"QAw,Ld- 1/2&From3",29.84,30.2,29.94
17/05/2024,410851,Sheffield,20:51:00,17/05/2024,1038464,Watch Premier Greyhound Racing @ Greyhounds.attheraces.com,11,Flat,False,A7,500.0,1st £105 | Others £50 Race Total £355,10,(6-2) £7.20,(6-2-5) £28.15,2,,642169,A Kiss For Luck,Ela Supremo,Our Supreme Sue,Dec-2022,bk,d,,K Hodson,"Miss K Hodson,mr M C Machin",11/4,2,3,1,11,4,3 3/4,04.45,"Ld 1/2-3,Chl- 3/4",30.14,32.2,30.24
17/05/2024,410851,Sheffield,20:51:00,17/05/2024,1038464,Watch Premier Greyhound Racing @ Greyhounds.attheraces.com,11,Flat,False,A7,500.0,1st £105 | Others £50 Race Total £355,10,(6-2) £7.20,(6-2-5) £28.15,5,,642292,Skeard Saoirse,Ballymac Best,Lough Saoirse,Nov-2022,dkbd,b,Suppressed,L A Taylorson,Mrs L A Taylorson,9/1,3,5,1,9,1,2 1/2,04.47,AlwaysHandy,30.35,26.6,30.45
17/05/2024,410851,Sheffield,20:51:00,17/05/2024,1038464,Watch Premier Greyhound Racing @ Greyhounds.attheraces.com,11,Flat,False,A7,500.0,1st £105 | Others £50 Race Total £355,10,(6-2) £7.20,(6-2-5) £28.15,1,,591635,Adams Spottydog,Pat C Sabbath,Holycross Crash,Jun-2020,bk,b,Unknown,T Bedford,Mr M Edmonds,9/4,4,2,1,9,4,2,04.46,MovedOffRunUp,30.51,25.2,30.61
17/05/2024,410851,Sheffield,20:51:00,17/05/2024,1038464,Watch Premier Greyhound Racing @ Greyhounds.attheraces.com,11,Flat,False,A7,500.0,1st £105 | Others £50 Race Total £355,10,(6-2) £7.20,(6-2-5) £28.15,3,,605912,Ballygur Nidge,Droopys Sydney,Cooladerry Blaze,Oct-2020,wbebd,d,,K Hodson,Matts Muttley Crew,6/1,5,4,1,6,1,3/4,04.42,FcdTCk 3/4,30.57,37.5,30.67
17/05/2024,410851,Sheffield,20:51:00,17/05/2024,1038464,Watch Premier Greyhound Racing @ Greyhounds.attheraces.com,11,Flat,False,A7,500.0,1st £105 | Others £50 Race Total £355,10,(6-2) £7.20,(6-2-5) £28.15,4,,624881,Thornfield Love,Droopys Roddick,Hogans Girl,Jul-2021,bk,b,24.Jy.23,J Andrews,Mr M Howarth,16/1,6,6,1,16,1,3/4,04.57,Crd 1/4,30.63,26.8,30.73
17/05/2024,410851,Sheffield,21:08:00,17/05/2024,1038465,Follow Us On Facebook Stakes,12,Flat,True,HP,500.0,1st £145 | Others £55 Race Total £420,10,(6-5) £6.92,(6-5-2) £15.97,6,Scr,624953,Some Planning,Ballymac Anton,Mrs Chippy,Sep-2021,be,d,,B Draper,Mr G Penrose,5/6F,1,1,1,5,6,,,LdRnIn,29.48,37.9,29.58
17/05/2024,410851,Sheffield,21:08:00,17/05/2024,1038465,Follow Us On Facebook Stakes,12,Flat,True,HP,500.0,1st £145 | Others £55 Race Total £420,10,(6-5) £6.92,(6-5-2) £15.97,5,R1,640538,Billionaire Boy,Malachi,Cielo,Jul-2022,be,d,,L J Stephenson,Mr A Wood,5/1,2,3,1,5,1,2 3/4,,"SAw,BmpRnIn",29.71,33.8,29.89
17/05/2024,410851,Sheffield,21:08:00,17/05/2024,1038465,Follow Us On Facebook Stakes,12,Flat,True,HP,500.0,1st £145 | Others £55 Race Total £420,10,(6-5) £6.92,(6-5-2) £15.97,2,R5,623053,Silver Best,Ballymac Best,Silverhill Star,Aug-2021,bk,b,Suppressed,L A Taylorson,Mrs L A Taylorson,4/1,3,2,1,4,1,3/4,,Ld4-RnIn,29.77,25.4,30.27
17/05/2024,410851,Sheffield,21:08:00,17/05/2024,1038465,Follow Us On Facebook Stakes,12,Flat,True,HP,500.0,1st £145 | Others £55 Race Total £420,10,(6-5) £6.92,(6-5-2) £15.97,3,R5,628528,Russanda Donna,Broadstrand Bono,Glaise Tracy,Oct-2021,bk,b,Unknown,E T Parker,Mrs E T Parker,7/1,4,4,2,7,1,3/4,,BmpRnIn,29.83,28.6,30.33
17/05/2024,410851,Sheffield,21:08:00,17/05/2024,1038465,Follow Us On Facebook Stakes,12,Flat,True,HP,500.0,1st £145 | Others £55 Race Total £420,10,(6-5) £6.92,(6-5-2) £15.97,4,R5,619673,Mineolaguinevere,Ballymac Best,Mineola Meercat,Dec-2020,f,b,Unknown,J Andrews,Miss J Andrews,7/1,5,4,2,7,1,1,,FcdTCkRnIn,29.91,29.5,30.41
17/05/2024,410851,Sheffield,21:08:00,17/05/2024,1038465,Follow Us On Facebook Stakes,12,Flat,True,HP,500.0,1st £145 | Others £55 Race Total £420,10,(6-5) £6.92,(6-5-2) £15.97,1,R7,630062,Links Dream,Newinn Session,Freedom Dream,Jun-2022,bk,b,Suppressed,K Hodson,Glass Half Full,8/1,6,6,1,8,1,HD,,"Ld-4,BmpRnIn",29.93,28.6,30.59
17/05/2024,410851,Sheffield,21:26:00,17/05/2024,1038466,The Night Continues @Naploeons Casino Stakes,13,Flat,False,A3,500.0,1st £130 | Others £50 Race Total £330,10,(4-6) £5.48,(4-6-1) £0.00,5,,640541,Good Sophia,Good News,Portumna Marina,Aug-2022,bk,b,Unknown,J D Davy,"Mr R A Elliott,mr B J Jones Young",,,,,,,,,,,,
17/05/2024,410851,Sheffield,21:26:00,17/05/2024,1038466,The Night Continues @Naploeons Casino Stakes,13,Flat,False,A3,500.0,1st £130 | Others £50 Race Total £330,10,(4-6) £5.48,(4-6-1) £0.00,4,,633368,Westway Lucy,Broadstrand Bono,Distant Lucy,Feb-2022,be,b,12.Fb.24,B Draper,Mrs C Griffin,4/11F,1,1,1,4,11,,04.26,"QAw,ALed",29.21,30.0,29.31
17/05/2024,410851,Sheffield,21:26:00,17/05/2024,1038466,The Night Continues @Naploeons Casino Stakes,13,Flat,False,A3,500.0,1st £130 | Others £50 Race Total £330,10,(4-6) £5.48,(4-6-1) £0.00,6,,638747,Headford Cindy,Droopys Sydney,Annaghdown Sky,Aug-2022,bd,b,,B Draper,B A T Syndicate,8/1,2,4,1,8,1,1 3/4,04.32,ClearRun,29.35,27.9,29.45
17/05/2024,410851,Sheffield,21:26:00,17/05/2024,1038466,The Night Continues @Naploeons Casino Stakes,13,Flat,False,A3,500.0,1st £130 | Others £50 Race Total £330,10,(4-6) £5.48,(4-6-1) £0.00,1,,610534,Ranches Rogue,King Elvis,Swift Bach,Nov-2020,bd,b,Suppressed,J D Davy,"Mr P A Sykes,mrs S Sykes",9/2,3,2,1,9,2,3 3/4,04.46,ClearRun,29.65,28.2,29.75
17/05/2024,410851,Sheffield,21:26:00,17/05/2024,1038466,The Night Continues @Naploeons Casino Stakes,13,Flat,False,A3,500.0,1st £130 | Others £50 Race Total £330,10,(4-6) £5.48,(4-6-1) £0.00,3,,635079,Dooneen Alfie,Good News,Bride To Be,Apr-2022,wbk,d,,K Hodson,"Miss K Hodson,mr G A Vicary",16/1,4,5,1,16,1,HD,04.35,ClearRun,29.67,34.3,29.77
17/05/2024,410851,Sheffield,21:26:00,17/05/2024,1038466,The Night Continues @Naploeons Casino Stakes,13,Flat,False,A3,500.0,1st £130 | Others £50 Race Total £330,10,(4-6) £5.48,(4-6-1) £0.00,2,,628848,Sandwood Lucia,Ballymac Anton,Distant Lucy,Jun-2021,bk,b,Unknown,L J Stephenson,Sandwood Syndicate,11/2,5,3,1,11,2,1 1/4,04.43,ClearRun,29.77,30.2,29.87
17/05/2024,410752,Nottingham,17:56:00,17/05/2024,1037877,The Bencic 50 Races Up At Nottingham Stakes,1,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,40,(1-6) £9.07,(1-6-5) £32.28,1,,584279,Burgess Ranger,Sparta Maestro,Burgess Dancer,Jan-2020,bk,d,,M T Munslow,Mrs J L Dove,9/4JF,1,1,2,9,4,,05.09,"ALd,Rls",30.41,35.2,30.81
17/05/2024,410752,Nottingham,17:56:00,17/05/2024,1037877,The Bencic 50 Races Up At Nottingham Stakes,1,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,40,(1-6) £9.07,(1-6-5) £32.28,6,,620992,Hes Ordinary,Pestana,Shes Ordinary,Apr-2021,bk,d,,S J Pedder,Mrs M J Pedder,9/4JF,2,1,2,9,4,3 1/4,05.25,"SAw,Crd1",30.67,34.7,31.07
17/05/2024,410752,Nottingham,17:56:00,17/05/2024,1037877,The Bencic 50 Races Up At Nottingham Stakes,1,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,40,(1-6) £9.07,(1-6-5) £32.28,5,,582814,Clerihan Axle,Skywalker Farloe,Ardera Orla,Oct-2019,wbe,d,,J Gray,Mr J Gray,7/1,3,5,1,7,1,1 1/4,05.20,Crd1,30.77,33.5,31.17
17/05/2024,410752,Nottingham,17:56:00,17/05/2024,1037877,The Bencic 50 Races Up At Nottingham Stakes,1,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,40,(1-6) £9.07,(1-6-5) £32.28,2,,600243,Bencic,Dorotas Wildcat,Gavrilova,Nov-2019,bk,b,09.Fb.24,A Stone,Mr A Stone,7/2,4,3,1,7,2,4 1/4,05.13,Crd1,31.11,28.8,31.51
17/05/2024,410752,Nottingham,17:56:00,17/05/2024,1037877,The Bencic 50 Races Up At Nottingham Stakes,1,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,40,(1-6) £9.07,(1-6-5) £32.28,3,,636283,Jaymir Lola,Laughil Blake,Jays Gold,Jan-2022,bk,b,Suppressed,J Daly,Rosehill Syndicate,8/1,5,6,1,8,1,4,05.14,Blk1,31.43,27.2,31.83
17/05/2024,410752,Nottingham,17:56:00,17/05/2024,1037877,The Bencic 50 Races Up At Nottingham Stakes,1,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,40,(1-6) £9.07,(1-6-5) £32.28,4,,637066,Honeygar Jane,Broadstrand Bono,Frost Nixon,Jul-2021,bk,b,Unknown,P M Holland,Mrs A Holland,4/1,6,4,1,4,1,DIS,05.27,"SAw,Blk&Fell1",,27.1,
17/05/2024,410752,Nottingham,18:14:00,17/05/2024,1037878,The Future Of Racing: Premier Greyhound Racing TV Stakes,2,Flat,False,A7,500.0,1st £130 | Others £50 Race Total £380,50,(6-1) £5.31,(6-1-2) £13.23,6,,533268,Geneva Tee Jay,Sparta Maestro,Forest Karen,Jul-2018,bk,d,,M T Munslow,Mrs I S Annable,2/1,1,2,1,2,1,,05.26,"Ld 1/2,W",30.89,33.0,31.39
17/05/2024,410752,Nottingham,18:14:00,17/05/2024,1037878,The Future Of Racing: Premier Greyhound Racing TV Stakes,2,Flat,False,A7,500.0,1st £130 | Others £50 Race Total £380,50,(6-1) £5.31,(6-1-2) £13.23,1,,639162,Wolf Rebel,Sonny,Loher Honey,Jan-2023,fw,d,,J Llewellin,Miss J Llewellin,11/8F,2,1,1,11,8,4,05.31,Crd2,31.21,29.8,31.71
17/05/2024,410752,Nottingham,18:14:00,17/05/2024,1037878,The Future Of Racing: Premier Greyhound Racing TV Stakes,2,Flat,False,A7,500.0,1st £130 | Others £50 Race Total £380,50,(6-1) £5.31,(6-1-2) £13.23,2,,640472,New Cross Nights,Alfies Prince,Cantys Dream,Jul-2022,bk,b,Unknown,B Denby,Mr B Denby,5/1,3,3,1,5,1,3/4,05.23,"Crd1,Ld2- 1/2",31.27,25.8,31.77
17/05/2024,410752,Nottingham,18:14:00,17/05/2024,1037878,The Future Of Racing: Premier Greyhound Racing TV Stakes,2,Flat,False,A7,500.0,1st £130 | Others £50 Race Total £380,50,(6-1) £5.31,(6-1-2) £13.23,3,,550661,Tysons Zeus,Ballymac Eske,Crickleowl Bee,Apr-2019,bk,d,,A S Mcpherson,Mr S G Mullock,14/1,4,6,1,14,1,4 1/4,05.23,Crd1&2,31.61,34.1,32.11
17/05/2024,410752,Nottingham,18:14:00,17/05/2024,1037878,The Future Of Racing: Premier Greyhound Racing TV Stakes,2,Flat,False,A7,500.0,1st £130 | Others £50 Race Total £380,50,(6-1) £5.31,(6-1-2) £13.23,5,,638120,Chanceme Jazi,Droopys Sydney,Barn Swallow,Aug-2022,be,b,Unknown,P Timmins,Mrs P Timmins,6/1,5,4,2,6,1,SH,05.34,CrdRnUp&4,31.62,25.3,32.12
17/05/2024,410752,Nottingham,18:14:00,17/05/2024,1037878,The Future Of Racing: Premier Greyhound Racing TV Stakes,2,Flat,False,A7,500.0,1st £130 | Others £50 Race Total £380,50,(6-1) £5.31,(6-1-2) £13.23,4,,638618,Hello Irene,Ballymac Cashout,Farm Shop Sinead,Jul-2022,bk,b,Unknown,S W Deakin,Mr S W Deakin,6/1,6,4,2,6,1,1/2,05.35,CrdRnUp&2&3,31.66,25.7,32.16
17/05/2024,410752,Nottingham,18:32:00,17/05/2024,1037879,The Ballyhoe Bella 50 Races Up At Nottingham Stakes,3,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,,,,1,,634464,Lightfoot Mimi,Grangeview Ten,Russanda Rhona,Nov-2021,bk,b,Unknown,B Denby,Mr B Denby,11/4F,0,1,1,11,4,,,(NoRace),,29.2,
17/05/2024,410752,Nottingham,18:32:00,17/05/2024,1037879,The Ballyhoe Bella 50 Races Up At Nottingham Stakes,3,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,,,,2,,639092,Good Romeo,Knocknaboul Syd,Flaming Sahara,Jul-2022,bk,d,,L Cook,"Mr C Hanbury,mrs E Holmes",3/1,0,2,2,3,1,,,(NoRace),,31.7,
17/05/2024,410752,Nottingham,18:32:00,17/05/2024,1037879,The Ballyhoe Bella 50 Races Up At Nottingham Stakes,3,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,,,,3,,619246,Ballyhoe Bella,Cushie Jet,All Time Low,Nov-2020,bk,b,Unknown,S W Deakin,Mr S W Deakin,7/1,0,6,1,7,1,,,(NoRace),,28.6,
17/05/2024,410752,Nottingham,18:32:00,17/05/2024,1037879,The Ballyhoe Bella 50 Races Up At Nottingham Stakes,3,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,,,,4,,625388,Sambar Jack,Newinn Taylor,Skywalker Pearl,Jun-2021,bk,d,,C N Wilton,Samba Racing,3/1,0,2,2,3,1,,,(NoRace),,36.1,
17/05/2024,410752,Nottingham,18:32:00,17/05/2024,1037879,The Ballyhoe Bella 50 Races Up At Nottingham Stakes,3,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,,,,5,,634521,Crafty Diablo,Sonic,Ballymac Maxi,Apr-2022,bk,d,,E Saville,"Mr K G Price,mrs E Saville",5/1,0,5,1,5,1,,,(NoRace),,34.5,
17/05/2024,410752,Nottingham,18:32:00,17/05/2024,1037879,The Ballyhoe Bella 50 Races Up At Nottingham Stakes,3,Flat,False,A3,500.0,1st £155 | Others £55 Race Total £430,,,,6,,584592,Ballydorgan Trio,Droopys Jet,Derrinasafa Spot,Dec-2019,bk,d,,P Timmins,Come Outside Syndicate,7/2,0,4,1,7,2,,,(NoRace),,27.2,
17/05/2024,410752,Nottingham,18:49:00,17/05/2024,1037880,Premier Greyhound Racing On Sky Sports Red Button Stakes,4,Flat,False,A6,500.0,1st £135 | Others £55 Race Total £410,50,(5-4) £33.89,(5-4-1) £84.95,5,,631037,Shes A Cert,Out Of Range ASB,Minor Cert,Nov-2021,fw,b,08.Nv.23,B Denby,Mr R Griffiths,9/4F,1,1,1,9,4,,05.07,"DispLdFr1,Mid",30.79,26.6,31.29
17/05/2024,410752,Nottingham,18:49:00,17/05/2024,1037880,Premier Greyhound Racing On Sky Sports Red Button Stakes,4,Flat,False,A6,500.0,1st £135 | Others £55 Race Total £410,50,(5-4) £33.89,(5-4-1) £84.95,4,,622888,Laughing Hyena,Droopys Cain,Late Hyena,May-2021,bk,d,,J Daly,Mr J Daly,12/1,2,6,1,12,1,3/4,05.11,"DispLdFr1,Mid",30.85,35.1,31.35
17/05/2024,410752,Nottingham,18:49:00,17/05/2024,1037880,Premier Greyhound Racing On Sky Sports Red Button Stakes,4,Flat,False,A6,500.0,1st £135 | Others £55 Race Total £410,50,(5-4) £33.89,(5-4-1) £84.95,1,,628697,Steel Man,Bull Run Bolt,January Sue,Apr-2021,bd,d,,E Saville,"Mr K G Price,mrs E Saville",5/2,3,2,1,5,2,1/2,05.22,Crd1,30.89,34.0,31.39
17/05/2024,410752,Nottingham,18:49:00,17/05/2024,1037880,Premier Greyhound Racing On Sky Sports Red Button Stakes,4,Flat,False,A6,500.0,1st £135 | Others £55 Race Total £410,50,(5-4) £33.89,(5-4-1) £84.95,6,,631807,Tory Yvonne,Laughil Blake,Blundel Spark,Dec-2021,bk,b,22.Sp.23,M T Munslow,Mr J R Harrison,3/1,4,3,1,3,1,2,05.15,"SAw,ClrRun,W",31.05,28.1,31.55
17/05/2024,410752,Nottingham,18:49:00,17/05/2024,1037880,Premier Greyhound Racing On Sky Sports Red Button Stakes,4,Flat,False,A6,500.0,1st £135 | Others £55 Race Total £410,50,(5-4) £33.89,(5-4-1) £84.95,3,,642216,Waikiki Bolt,Confident Rankin,Cronody Bolt,Sep-2022,bk,d,,S J Spillane,Mr R Fairbrother,7/1,5,5,1,7,1,1/2,05.23,"SAw,ClrRun,Rls-Mid",31.09,32.0,31.59
17/05/2024,410752,Nottingham,18:49:00,17/05/2024,1037880,Premier Greyhound Racing On Sky Sports Red Button Stakes,4,Flat,False,A6,500.0,1st £135 | Others £55 Race Total £410,50,(5-4) £33.89,(5-4-1) £84.95,2,,620277,Let Me Fly,Droopys Sydney,Varra Bawn,Feb-2021,wbk,b,Suppressed,J Daly,Rosehill Syndicate,10/3,6,4,1,10,3,3/4,05.17,"ClrRun,Mid-Rls",31.15,31.0,31.65
17/05/2024,410752,Nottingham,19:09:00,17/05/2024,1037881,Watch Premier Racing On Sky Sports Racing Stakes,5,Flat,True,HP,500.0,1st £155 | Others £55 Race Total £430,50,(5-1) £60.60,(5-1-4) £227.89,5,R3,624236,Nidderdale Kiln,Sonny,Arcadian,Nov-2021,bk,d,,J Llewellin,Ms A Slinger,7/1,1,5,1,7,1,,,"Ld3,Rls-Mid",30.23,34.3,30.97
17/05/2024,410752,Nottingham,19:09:00,17/05/2024,1037881,Watch Premier Racing On Sky Sports Racing Stakes,5,Flat,True,HP,500.0,1st £155 | Others £55 Race Total £430,50,(5-1) £60.60,(5-1-4) £227.89,1,R15,600122,Honour Connemara,Lemon Pumba,Ratchieswildcard,May-2020,ltf,b,,A S Mcpherson,Mr A S Mcpherson,6/1,2,4,1,6,1,7 1/2,,"Ld-3,Rls-Mid",30.83,23.6,32.53
17/05/2024,410752,Nottingham,19:09:00,17/05/2024,1037881,Watch Premier Racing On Sky Sports Racing Stakes,5,Flat,True,HP,500.0,1st £155 | Others £55 Race Total £430,50,(5-1) £60.60,(5-1-4) £227.89,4,R6,605334,Elegant Diva,Burgess Bucks,Borna Elite,Sep-2020,bk,b,Suppressed,J Daly,Rosehill Syndicate,5/1,3,3,1,5,1,1/2,,Crd4&RnIn,30.87,29.1,31.85
17/05/2024,410752,Nottingham,19:09:00,17/05/2024,1037881,Watch Premier Racing On Sky Sports Racing Stakes,5,Flat,True,HP,500.0,1st £155 | Others £55 Race Total £430,50,(5-1) £60.60,(5-1-4) £227.89,6,Scr,286467,Kranky Don,Droopys Jet,Kranky Cathrina,Jan-2020,bk,d,,B Denby,"Mr R Genders,mr J S Robinson",6/5F,4,1,1,6,5,HD,,Crd4&RnIn,30.89,33.6,31.39
17/05/2024,410752,Nottingham,19:09:00,17/05/2024,1037881,Watch Premier Racing On Sky Sports Racing Stakes,5,Flat,True,HP,500.0,1st £155 | Others £55 Race Total £430,50,(5-1) £60.60,(5-1-4) £227.89,2,R9,630167,Gracebridge Sky,Newinn Taylor,Boyneside Peggy,Dec-2021,bk,b,06.Jn.23,C N Wilton,Eternal Sky,9/4,5,2,1,9,4,4 3/4,,"SAw,Crd1",31.27,31.0,32.49
